Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
8.0,1,22.0,1.0,2.75,5,1,v Netherlands,Mount Maunganui,2022-03-29,ODI # 4378,48.0,Michael Bracewell
5.0,0,21.0,3.0,4.2,6,2,v Netherlands,Hamilton,2022-04-02,ODI # 4381,30.0,Michael Bracewell
6.0,0,53.0,1.0,8.83,4,2,v Netherlands,Hamilton,2022-04-04,ODI # 4383,36.0,Michael Bracewell
8.0,0,42.0,0.0,5.25,5,1,v Ireland,Dublin (Malahide),2022-07-10,ODI # 4419,48.0,Michael Bracewell
10.0,1,26.0,2.0,2.6,4,1,v Ireland,Dublin (Malahide),2022-07-12,ODI # 4423,60.0,Michael Bracewell
7.0,0,51.0,0.0,7.28,4,2,v Ireland,Dublin (Malahide),2022-07-15,ODI # 4429,42.0,Michael Bracewell
10.0,2,43.0,3.0,4.3,4,1,v Scotland,Edinburgh,2022-07-31,ODI # 4440,60.0,Michael Bracewell
4.0,0,21.0,0.0,5.25,5,2,v West Indies,Bridgetown,2022-08-17,ODI # 4450,24.0,Michael Bracewell
7.0,0,33.0,0.0,4.71,4,2,v West Indies,Bridgetown,2022-08-19,ODI # 4453,42.0,Michael Bracewell
6.0,0,43.0,0.0,7.16,3,1,v West Indies,Bridgetown,2022-08-21,ODI # 4456,36.0,Michael Bracewell
3.0,0,16.0,0.0,5.33,4,2,v Australia,Cairns,2022-09-06,ODI # 4461,18.0,Michael Bracewell
3.0,0,21.0,0.0,7.0,6,1,v Australia,Cairns,2022-09-08,ODI # 4462,18.0,Michael Bracewell
2.0,0,18.0,0.0,9.0,4,1,v India,Hamilton,2022-11-27,ODI # 4487,12.0,Michael Bracewell
10.0,0,44.0,2.0,4.4,3,2,v Pakistan,Karachi,2023-01-09,ODI # 4500,60.0,Michael Bracewell
10.0,0,29.0,1.0,2.9,4,2,v Pakistan,Karachi,2023-01-11,ODI # 4502,60.0,Michael Bracewell
10.0,0,44.0,1.0,4.4,4,1,v Pakistan,Karachi,2023-01-13,ODI # 4504,60.0,Michael Bracewell
6.0,0,43.0,0.0,7.16,5,1,v India,Hyderabad,2023-01-18,ODI # 4507,36.0,Michael Bracewell
2.0,0,13.0,0.0,6.5,5,2,v India,Raipur,2023-01-21,ODI # 4509,12.0,Michael Bracewell
6.0,0,51.0,1.0,8.5,6,1,v India,Indore,2023-01-24,ODI # 4511,36.0,Michael Bracewell
9.0,0,73.0,1.0,8.11,3,1,v Australia,Sydney,2016-12-04,ODI # 3811,54.0,Lockie Ferguson
8.0,0,50.0,0.0,6.25,3,1,v Australia,Melbourne,2016-12-09,ODI # 3813,48.0,Lockie Ferguson
9.0,0,54.0,3.0,6.0,3,2,v Bangladesh,Christchurch,2016-12-26,ODI # 3814,54.0,Lockie Ferguson
8.0,0,53.0,1.0,6.62,4,2,v Bangladesh,Nelson,2016-12-29,ODI # 3815,48.0,Lockie Ferguson
10.0,0,44.0,2.0,4.4,3,2,v Australia,Auckland,2017-01-30,ODI # 3829,60.0,Lockie Ferguson
9.0,1,62.0,0.0,6.88,3,2,v Australia,Hamilton,2017-02-05,ODI # 3832,54.0,Lockie Ferguson
10.0,0,71.0,1.0,7.1,3,1,v South Africa,Wellington,2017-02-25,ODI # 3841,60.0,Lockie Ferguson
10.0,0,49.0,2.0,4.9,3,1,v West Indies,Whangarei,2017-12-20,ODI # 3943,60.0,Lockie Ferguson
4.0,0,17.0,3.0,4.25,4,2,v West Indies,Christchurch,2017-12-23,ODI # 3944,24.0,Lockie Ferguson
4.0,0,24.0,0.0,6.0,3,2,v West Indies,Christchurch,2017-12-26,ODI # 3945,24.0,Lockie Ferguson
7.0,0,40.0,0.0,5.71,3,2,v Pakistan,Wellington,2018-01-06,ODI # 3946,42.0,Lockie Ferguson
10.0,0,39.0,3.0,3.9,4,1,v Pakistan,Nelson,2018-01-09,ODI # 3947,60.0,Lockie Ferguson
6.0,0,28.0,2.0,4.66,4,2,v Pakistan,Dunedin,2018-01-13,ODI # 3949,36.0,Lockie Ferguson
6.0,0,32.0,0.0,5.33,3,1,v Pakistan,Hamilton,2018-01-16,ODI # 3953,36.0,Lockie Ferguson
10.0,0,64.0,2.0,6.4,4,2,v Pakistan,Wellington,2018-01-19,ODI # 3957,60.0,Lockie Ferguson
8.0,0,48.0,1.0,6.0,4,2,v England,Mount Maunganui,2018-02-28,ODI # 3981,48.0,Lockie Ferguson
9.2,0,36.0,3.0,3.85,3,2,v Pakistan,Abu Dhabi,2018-11-07,ODI # 4066,55.0,Lockie Ferguson
10.0,0,60.0,3.0,6.0,3,2,v Pakistan,Abu Dhabi,2018-11-09,ODI # 4068,60.0,Lockie Ferguson
10.0,0,45.0,5.0,4.5,3,1,v Pakistan,Dubai (DSC),2018-11-11,ODI # 4070,60.0,Lockie Ferguson
10.0,0,65.0,2.0,6.5,3,2,v Sri Lanka,Mount Maunganui,2019-01-03,ODI # 4074,60.0,Lockie Ferguson
8.0,0,40.0,4.0,5.0,3,2,v Sri Lanka,Nelson,2019-01-08,ODI # 4076,48.0,Lockie Ferguson
8.0,0,41.0,1.0,5.12,3,2,v India,Napier,2019-01-23,ODI # 4082,48.0,Lockie Ferguson
10.0,0,81.0,2.0,8.1,3,1,v India,Mount Maunganui,2019-01-26,ODI # 4085,60.0,Lockie Ferguson
10.0,1,57.0,0.0,5.7,3,2,v India,Mount Maunganui,2019-01-28,ODI # 4088,60.0,Lockie Ferguson
10.0,1,44.0,2.0,4.4,4,1,v Bangladesh,Napier,2019-02-13,ODI # 4093,60.0,Lockie Ferguson
10.0,0,43.0,3.0,4.3,4,1,v Bangladesh,Christchurch,2019-02-16,ODI # 4094,60.0,Lockie Ferguson
10.0,0,50.0,0.0,5.0,4,2,v Bangladesh,Dunedin,2019-02-20,ODI # 4095,60.0,Lockie Ferguson
6.2,0,22.0,3.0,3.47,3,1,v Sri Lanka,Cardiff,2019-06-01,ODI # 4145,38.0,Lockie Ferguson
10.0,0,40.0,1.0,4.0,3,1,v Bangladesh,The Oval,2019-06-05,ODI # 4151,60.0,Lockie Ferguson
9.1,3,37.0,4.0,4.03,3,1,v Afghanistan,Taunton,2019-06-08,ODI # 4154,54.0,Lockie Ferguson
10.0,0,59.0,3.0,5.9,3,1,v South Africa,Birmingham,2019-06-19,ODI # 4165,60.0,Lockie Ferguson
10.0,0,59.0,3.0,5.9,3,2,v West Indies,Manchester,2019-06-22,ODI # 4170,60.0,Lockie Ferguson
8.1,0,50.0,1.0,6.12,3,2,v Pakistan,Birmingham,2019-06-26,ODI # 4174,48.0,Lockie Ferguson
10.0,0,49.0,2.0,4.9,3,1,v Australia,Lord's,2019-06-29,ODI # 4178,60.0,Lockie Ferguson
10.0,0,43.0,1.0,4.3,3,2,v India,Manchester,2019-07-09,ODI # 4190,60.0,Lockie Ferguson
10.0,0,50.0,3.0,5.0,4,2,v England,Lord's,2019-07-14,ODI # 4192,60.0,Lockie Ferguson
9.0,0,60.0,2.0,6.66,2,1,v Australia,Sydney,2020-03-13,ODI # 4255,54.0,Lockie Ferguson
10.0,1,44.0,2.0,4.4,2,1,v Ireland,Dublin (Malahide),2022-07-10,ODI # 4419,60.0,Lockie Ferguson
10.0,0,60.0,0.0,6.0,1,2,v Ireland,Dublin (Malahide),2022-07-15,ODI # 4429,60.0,Lockie Ferguson
10.0,0,77.0,2.0,7.7,2,1,v Scotland,Edinburgh,2022-07-31,ODI # 4440,60.0,Lockie Ferguson
8.0,0,55.0,0.0,6.87,3,2,v West Indies,Bridgetown,2022-08-17,ODI # 4450,48.0,Lockie Ferguson
10.0,0,80.0,1.0,8.0,4,1,v West Indies,Bridgetown,2022-08-21,ODI # 4456,60.0,Lockie Ferguson
9.0,0,60.0,2.0,6.66,5,2,v Australia,Cairns,2022-09-06,ODI # 4461,54.0,Lockie Ferguson
10.0,0,56.0,1.0,5.6,3,1,v Australia,Cairns,2022-09-11,ODI # 4464,60.0,Lockie Ferguson
10.0,1,59.0,3.0,5.9,3,1,v India,Auckland,2022-11-25,ODI # 4483,60.0,Lockie Ferguson
2.5,0,24.0,0.0,8.47,3,1,v India,Hamilton,2022-11-27,ODI # 4487,17.0,Lockie Ferguson
10.0,0,49.0,1.0,4.9,4,1,v India,Christchurch,2022-11-30,ODI # 4489,60.0,Lockie Ferguson
8.0,0,51.0,0.0,6.37,4,2,v Pakistan,Karachi,2023-01-09,ODI # 4500,48.0,Lockie Ferguson
7.0,0,31.0,1.0,4.42,2,2,v Pakistan,Karachi,2023-01-11,ODI # 4502,42.0,Lockie Ferguson
10.0,0,63.0,2.0,6.3,2,1,v Pakistan,Karachi,2023-01-13,ODI # 4504,60.0,Lockie Ferguson
10.0,0,77.0,1.0,7.7,2,1,v India,Hyderabad,2023-01-18,ODI # 4507,60.0,Lockie Ferguson
5.0,0,21.0,0.0,4.2,1,2,v India,Raipur,2023-01-21,ODI # 4509,30.0,Lockie Ferguson
10.0,1,53.0,0.0,5.3,2,1,v India,Indore,2023-01-24,ODI # 4511,60.0,Lockie Ferguson
10.0,1,38.0,4.0,3.8,3,2,v India,Wellington,2014-01-31,ODI # 3467,60.0,Matt Henry
8.0,1,40.0,2.0,5.0,2,1,v South Africa,Hamilton,2014-10-27,ODI # 3538,48.0,Matt Henry
10.0,0,45.0,4.0,4.5,1,1,v Pakistan,Sharjah,2014-12-12,ODI # 3566,60.0,Matt Henry
9.0,0,69.0,3.0,7.66,1,1,v Pakistan,Sharjah,2014-12-14,ODI # 3568,54.0,Matt Henry
10.0,0,68.0,1.0,6.8,1,2,v Pakistan,Abu Dhabi,2014-12-17,ODI # 3570,60.0,Matt Henry
9.0,1,30.0,5.0,3.33,1,2,v Pakistan,Abu Dhabi,2014-12-19,ODI # 3571,54.0,Matt Henry
9.4,0,34.0,2.0,3.51,2,2,v Sri Lanka,Hamilton,2015-01-15,ODI # 3577,58.0,Matt Henry
8.0,2,40.0,0.0,5.0,3,1,v South Africa,Auckland,2015-03-24,ODI # 3644,48.0,Matt Henry
9.1,0,46.0,2.0,5.01,4,2,v Australia,Melbourne,2015-03-29,ODI # 3646,54.0,Matt Henry
10.0,0,73.0,0.0,7.3,2,1,v England,Birmingham,2015-06-09,ODI # 3654,60.0,Matt Henry
10.0,0,64.0,2.0,6.4,3,1,v England,Southampton,2015-06-14,ODI # 3656,60.0,Matt Henry
10.0,0,77.0,2.0,7.7,4,2,v England,Nottingham,2015-06-17,ODI # 3657,60.0,Matt Henry
5.0,0,37.0,1.0,7.4,5,2,v England,Chester-le-Street,2015-06-20,ODI # 3659,30.0,Matt Henry
9.0,0,58.0,0.0,6.44,1,2,v Zimbabwe,Harare,2015-08-02,ODI # 3673,54.0,Matt Henry
8.0,2,45.0,0.0,5.62,1,1,v Zimbabwe,Harare,2015-08-04,ODI # 3674,48.0,Matt Henry
10.0,1,49.0,4.0,4.9,2,1,v Sri Lanka,Christchurch,2015-12-26,ODI # 3714,60.0,Matt Henry
9.4,2,33.0,4.0,3.41,2,1,v Sri Lanka,Christchurch,2015-12-28,ODI # 3715,58.0,Matt Henry
10.0,1,40.0,5.0,4.0,2,2,v Sri Lanka,Mount Maunganui,2016-01-05,ODI # 3721,60.0,Matt Henry
8.0,0,43.0,0.0,5.37,1,2,v Pakistan,Wellington,2016-01-25,ODI # 3728,48.0,Matt Henry
10.0,0,44.0,2.0,4.4,2,1,v Pakistan,Auckland,2016-01-31,ODI # 3730,60.0,Matt Henry
6.0,0,41.0,3.0,6.83,2,2,v Australia,Auckland,2016-02-03,ODI # 3731,36.0,Matt Henry
10.0,0,57.0,2.0,5.7,2,2,v Australia,Wellington,2016-02-06,ODI # 3733,60.0,Matt Henry
10.0,1,60.0,3.0,6.0,1,2,v Australia,Hamilton,2016-02-08,ODI # 3735,60.0,Matt Henry
10.0,0,51.0,1.0,5.1,1,2,v India,Delhi,2016-10-20,ODI # 3797,60.0,Matt Henry
9.2,0,56.0,2.0,6.0,1,2,v India,Mohali,2016-10-23,ODI # 3798,55.0,Matt Henry
10.0,0,74.0,2.0,7.4,1,1,v Australia,Sydney,2016-12-04,ODI # 3811,60.0,Matt Henry
10.0,0,91.0,0.0,9.1,1,1,v Australia,Canberra,2016-12-06,ODI # 3812,60.0,Matt Henry
8.0,0,53.0,2.0,6.62,3,1,v Bangladesh,Nelson,2016-12-31,ODI # 3816,48.0,Matt Henry
8.0,1,36.0,3.0,4.5,1,2,v Ireland,Dublin (Malahide),2017-05-21,ODI # 3870,48.0,Matt Henry
10.0,0,49.0,0.0,4.9,2,2,v Bangladesh,Dublin,2017-05-24,ODI # 3871,60.0,Matt Henry
7.0,0,36.0,0.0,5.14,1,2,v West Indies,Christchurch,2017-12-23,ODI # 3944,42.0,Matt Henry
5.0,1,18.0,2.0,3.6,1,2,v West Indies,Christchurch,2017-12-26,ODI # 3945,30.0,Matt Henry
10.0,1,53.0,4.0,5.3,2,2,v Pakistan,Wellington,2018-01-19,ODI # 3957,60.0,Matt Henry
10.0,0,53.0,1.0,5.3,1,1,v Pakistan,Dubai (DSC),2018-11-11,ODI # 4070,60.0,Matt Henry
10.0,0,87.0,1.0,8.7,2,2,v Sri Lanka,Mount Maunganui,2019-01-03,ODI # 4074,60.0,Matt Henry
9.2,1,52.0,2.0,5.57,3,2,v Sri Lanka,Mount Maunganui,2019-01-05,ODI # 4075,55.0,Matt Henry
8.0,0,62.0,0.0,7.75,2,2,v Sri Lanka,Nelson,2019-01-08,ODI # 4076,48.0,Matt Henry
8.0,2,30.0,0.0,3.75,1,1,v India,Hamilton,2019-01-31,ODI # 4091,48.0,Matt Henry
10.0,1,35.0,4.0,3.5,1,1,v India,Wellington,2019-02-03,ODI # 4092,60.0,Matt Henry
9.0,1,48.0,2.0,5.33,1,1,v Bangladesh,Napier,2019-02-13,ODI # 4093,54.0,Matt Henry
10.0,2,30.0,1.0,3.0,1,1,v Bangladesh,Christchurch,2019-02-16,ODI # 4094,60.0,Matt Henry
7.0,0,29.0,3.0,4.14,1,1,v Sri Lanka,Cardiff,2019-06-01,ODI # 4145,42.0,Matt Henry
9.2,0,47.0,4.0,5.03,1,1,v Bangladesh,The Oval,2019-06-05,ODI # 4151,55.0,Matt Henry
8.0,0,50.0,0.0,6.25,1,1,v Afghanistan,Taunton,2019-06-08,ODI # 4154,48.0,Matt Henry
10.0,2,34.0,0.0,3.4,1,1,v South Africa,Birmingham,2019-06-19,ODI # 4165,60.0,Matt Henry
9.0,0,76.0,1.0,8.44,2,2,v West Indies,Manchester,2019-06-22,ODI # 4170,54.0,Matt Henry
7.0,0,25.0,0.0,3.57,2,2,v Pakistan,Birmingham,2019-06-26,ODI # 4174,42.0,Matt Henry
10.0,0,54.0,2.0,5.4,4,1,v England,Chester-le-Street,2019-07-03,ODI # 4183,60.0,Matt Henry
10.0,1,37.0,3.0,3.7,2,2,v India,Manchester,2019-07-09,ODI # 4190,60.0,Matt Henry
10.0,2,40.0,1.0,4.0,2,2,v England,Lord's,2019-07-14,ODI # 4192,60.0,Matt Henry
9.0,1,26.0,1.0,2.88,2,1,v Bangladesh,Dunedin,2021-03-20,ODI # 4279,54.0,Matt Henry
10.0,3,48.0,1.0,4.8,2,1,v Bangladesh,Christchurch,2021-03-23,ODI # 4280,60.0,Matt Henry
10.0,2,27.0,4.0,2.7,1,2,v Bangladesh,Wellington,2021-03-26,ODI # 4282,60.0,Matt Henry
8.0,1,31.0,1.0,3.87,2,1,v Netherlands,Mount Maunganui,2022-03-29,ODI # 4378,48.0,Matt Henry
7.3,1,36.0,4.0,4.8,1,2,v Netherlands,Hamilton,2022-04-04,ODI # 4383,44.0,Matt Henry
10.0,1,62.0,1.0,6.2,1,1,v Ireland,Dublin (Malahide),2022-07-10,ODI # 4419,60.0,Matt Henry
9.0,3,40.0,2.0,4.44,1,1,v Ireland,Dublin (Malahide),2022-07-12,ODI # 4423,54.0,Matt Henry
10.0,0,68.0,4.0,6.8,2,2,v Ireland,Dublin (Malahide),2022-07-15,ODI # 4429,60.0,Matt Henry
10.0,0,50.0,2.0,5.0,2,2,v Australia,Cairns,2022-09-06,ODI # 4461,60.0,Matt Henry
10.0,0,33.0,3.0,3.3,2,1,v Australia,Cairns,2022-09-08,ODI # 4462,60.0,Matt Henry
10.0,1,48.0,0.0,4.8,2,1,v India,Auckland,2022-11-25,ODI # 4483,60.0,Matt Henry
4.0,0,20.0,1.0,5.0,2,1,v India,Hamilton,2022-11-27,ODI # 4487,24.0,Matt Henry
10.0,2,29.0,0.0,2.9,2,1,v India,Christchurch,2022-11-30,ODI # 4489,60.0,Matt Henry
6.0,2,12.0,0.0,2.0,1,2,v Sri Lanka,Auckland,2023-03-25,ODI # 4548,36.0,Matt Henry
10.0,2,14.0,3.0,1.4,1,1,v Sri Lanka,Hamilton,2023-03-31,ODI # 4557,60.0,Matt Henry
10.0,0,45.0,0.0,4.5,2,2,v Pakistan,Rawalpindi,2023-04-27,ODI # 4569,60.0,Matt Henry
9.2,1,59.0,1.0,6.32,1,2,v Pakistan,Rawalpindi,2023-04-29,ODI # 4571,55.0,Matt Henry
10.0,2,54.0,3.0,5.4,1,1,v Pakistan,Karachi,2023-05-03,ODI # 4573,60.0,Matt Henry
10.0,1,65.0,3.0,6.5,1,1,v Pakistan,Karachi,2023-05-05,ODI # 4574,60.0,Matt Henry
8.1,1,47.0,1.0,5.75,2,2,v Pakistan,Karachi,2023-05-07,ODI # 4575,48.0,Matt Henry
10.0,1,42.0,2.0,4.2,3,2,v India,Auckland,2020-02-08,ODI # 4239,60.0,Kyle Jamieson
10.0,0,53.0,1.0,5.3,2,1,v India,Mount Maunganui,2020-02-11,ODI # 4243,60.0,Kyle Jamieson
8.0,1,25.0,0.0,3.12,3,1,v Bangladesh,Dunedin,2021-03-20,ODI # 4279,48.0,Kyle Jamieson
10.0,2,36.0,1.0,3.6,3,1,v Bangladesh,Christchurch,2021-03-23,ODI # 4280,60.0,Kyle Jamieson
8.0,0,30.0,1.0,3.75,3,2,v Bangladesh,Wellington,2021-03-26,ODI # 4282,48.0,Kyle Jamieson
9.4,1,45.0,3.0,4.65,1,1,v Netherlands,Mount Maunganui,2022-03-29,ODI # 4378,58.0,Kyle Jamieson
7.0,0,22.0,2.0,3.14,2,2,v Netherlands,Hamilton,2022-04-02,ODI # 4381,42.0,Kyle Jamieson
6.0,1,43.0,1.0,7.16,2,2,v Netherlands,Hamilton,2022-04-04,ODI # 4383,36.0,Kyle Jamieson
4.2,0,21.0,0.0,4.84,3,2,v Sri Lanka,Hambantota,2012-11-10,ODI # 3307,26.0,Adam Milne
5.0,0,17.0,1.0,3.4,3,1,v Sri Lanka,Hambantota,2012-11-12,ODI # 3308,30.0,Adam Milne
7.0,0,46.0,0.0,6.57,2,2,v Bangladesh,Fatullah,2013-11-03,ODI # 3429,42.0,Adam Milne
8.0,0,41.0,0.0,5.12,3,1,v Sri Lanka,Hambantota,2013-11-10,ODI # 3432,48.0,Adam Milne
3.0,0,20.0,0.0,6.66,2,1,v Sri Lanka,Hambantota,2013-11-12,ODI # 3434,18.0,Adam Milne
2.0,0,27.0,0.0,13.5,7,2,v West Indies,Queenstown,2014-01-01,ODI # 3451,12.0,Adam Milne
7.3,0,40.0,1.0,5.33,3,2,v India,Napier,2014-01-19,ODI # 3456,44.0,Adam Milne
10.0,0,42.0,0.0,4.2,2,2,v Pakistan,Dubai (DSC),2014-12-08,ODI # 3564,60.0,Adam Milne
10.0,0,53.0,2.0,5.3,3,1,v Pakistan,Sharjah,2014-12-12,ODI # 3566,60.0,Adam Milne
10.0,2,39.0,1.0,3.9,2,2,v Pakistan,Abu Dhabi,2014-12-17,ODI # 3570,60.0,Adam Milne
6.3,0,30.0,1.0,4.61,2,2,v Pakistan,Abu Dhabi,2014-12-19,ODI # 3571,38.0,Adam Milne
10.0,1,37.0,2.0,3.7,2,1,v Sri Lanka,Christchurch,2015-01-11,ODI # 3574,60.0,Adam Milne
8.0,0,61.0,1.0,7.62,3,2,v Sri Lanka,Hamilton,2015-01-15,ODI # 3577,48.0,Adam Milne
7.0,0,28.0,2.0,4.0,2,1,v Sri Lanka,Nelson,2015-01-20,ODI # 3585,42.0,Adam Milne
10.0,0,43.0,1.0,4.3,3,1,v Pakistan,Wellington,2015-01-31,ODI # 3596,60.0,Adam Milne
8.0,0,52.0,2.0,6.5,4,2,v Pakistan,Napier,2015-02-03,ODI # 3598,48.0,Adam Milne
10.0,0,56.0,2.0,5.6,3,2,v Sri Lanka,Christchurch,2015-02-14,ODI # 3599,60.0,Adam Milne
7.0,0,32.0,0.0,4.57,3,1,v Scotland,Dunedin,2015-02-17,ODI # 3604,42.0,Adam Milne
5.2,1,25.0,1.0,4.68,3,1,v England,Wellington,2015-02-20,ODI # 3607,32.0,Adam Milne
3.0,0,6.0,0.0,2.0,4,1,v Australia,Auckland,2015-02-28,ODI # 3617,18.0,Adam Milne
10.0,0,38.0,1.0,3.8,4,1,v Afghanistan,Napier,2015-03-08,ODI # 3628,60.0,Adam Milne
4.0,0,42.0,1.0,10.5,4,2,v West Indies,Wellington,2015-03-21,ODI # 3643,24.0,Adam Milne
10.0,0,51.0,2.0,5.1,2,1,v South Africa,Centurion,2015-08-19,ODI # 3676,60.0,Adam Milne
10.0,0,39.0,2.0,3.9,2,1,v South Africa,Potchefstroom,2015-08-23,ODI # 3677,60.0,Adam Milne
10.0,1,44.0,1.0,4.4,2,1,v South Africa,Durban,2015-08-26,ODI # 3678,60.0,Adam Milne
10.0,0,30.0,1.0,3.0,1,1,v Sri Lanka,Christchurch,2015-12-26,ODI # 3714,60.0,Adam Milne
6.0,0,50.0,0.0,8.33,2,2,v Sri Lanka,Nelson,2015-12-31,ODI # 3717,36.0,Adam Milne
9.0,0,54.0,1.0,6.0,3,2,v Sri Lanka,Mount Maunganui,2016-01-05,ODI # 3721,54.0,Adam Milne
9.3,0,49.0,3.0,5.15,5,1,v Pakistan,Auckland,2016-01-31,ODI # 3730,57.0,Adam Milne
6.0,0,46.0,1.0,7.66,3,2,v Australia,Auckland,2016-02-03,ODI # 3731,36.0,Adam Milne
9.0,0,58.0,0.0,6.44,4,2,v Australia,Wellington,2016-02-06,ODI # 3733,54.0,Adam Milne
8.4,0,42.0,1.0,4.84,2,2,v Australia,Hamilton,2016-02-08,ODI # 3735,52.0,Adam Milne
8.0,1,29.0,1.0,3.62,2,2,v Ireland,Dublin (Malahide),2017-05-21,ODI # 3870,48.0,Adam Milne
2.0,0,9.0,2.0,4.5,3,2,v Australia,Birmingham,2017-06-02,ODI # 3876,12.0,Adam Milne
10.0,0,79.0,3.0,7.9,3,1,v England,Cardiff,2017-06-06,ODI # 3880,60.0,Adam Milne
9.2,0,58.0,1.0,6.21,3,2,v Bangladesh,Cardiff,2017-06-09,ODI # 3883,55.0,Adam Milne
9.0,0,62.0,0.0,6.88,3,1,v India,Wankhede,2017-10-22,ODI # 3928,54.0,Adam Milne
8.0,1,21.0,1.0,2.62,3,2,v India,Pune,2017-10-25,ODI # 3931,48.0,Adam Milne
10.0,0,64.0,2.0,6.4,3,1,v India,Kanpur,2017-10-29,ODI # 3932,60.0,Adam Milne
10.0,0,67.0,1.0,6.7,5,1,v India,Auckland,2022-11-25,ODI # 4483,60.0,Adam Milne
10.0,0,57.0,3.0,5.7,3,1,v India,Christchurch,2022-11-30,ODI # 4489,60.0,Adam Milne
9.0,0,60.0,2.0,6.66,1,2,v Pakistan,Rawalpindi,2023-04-27,ODI # 4569,54.0,Adam Milne
10.0,1,56.0,2.0,5.6,2,1,v Pakistan,Karachi,2023-05-03,ODI # 4573,60.0,Adam Milne
8.0,0,34.0,1.0,4.25,1,2,v Pakistan,Karachi,2023-05-07,ODI # 4575,48.0,Adam Milne
1.0,0,8.0,0.0,8.0,6,1,v Bangladesh,Christchurch,2021-03-23,ODI # 4280,6.0,Daryl Mitchell
4.0,0,25.0,0.0,6.25,5,2,v Bangladesh,Wellington,2021-03-26,ODI # 4282,24.0,Daryl Mitchell
2.0,0,6.0,1.0,3.0,6,1,v Scotland,Edinburgh,2022-07-31,ODI # 4440,12.0,Daryl Mitchell
2.0,0,7.0,0.0,3.5,6,1,v Australia,Cairns,2022-09-11,ODI # 4464,12.0,Daryl Mitchell
7.0,0,25.0,3.0,3.57,5,1,v India,Christchurch,2022-11-30,ODI # 4489,42.0,Daryl Mitchell
5.0,0,30.0,2.0,6.0,6,1,v India,Hyderabad,2023-01-18,ODI # 4507,30.0,Daryl Mitchell
4.0,0,41.0,0.0,10.25,5,1,v India,Indore,2023-01-24,ODI # 4511,24.0,Daryl Mitchell
3.0,0,12.0,2.0,4.0,3,2,v Sri Lanka,Auckland,2023-03-25,ODI # 4548,18.0,Daryl Mitchell
7.0,1,32.0,3.0,4.57,4,1,v Sri Lanka,Hamilton,2023-03-31,ODI # 4557,42.0,Daryl Mitchell
3.0,0,27.0,0.0,9.0,5,2,v Pakistan,Rawalpindi,2023-04-27,ODI # 4569,18.0,Daryl Mitchell
2.0,0,9.0,1.0,4.5,6,1,v Ireland,Dublin (Malahide),2022-07-10,ODI # 4419,12.0,Glenn Phillips
4.0,0,18.0,1.0,4.5,6,1,v Ireland,Dublin (Malahide),2022-07-12,ODI # 4423,24.0,Glenn Phillips
3.0,0,22.0,0.0,7.33,6,2,v Ireland,Dublin (Malahide),2022-07-15,ODI # 4429,18.0,Glenn Phillips
3.0,0,34.0,1.0,11.33,6,2,v West Indies,Bridgetown,2022-08-19,ODI # 4453,18.0,Glenn Phillips
6.0,0,35.0,1.0,5.83,6,2,v Pakistan,Karachi,2023-01-09,ODI # 4500,36.0,Glenn Phillips
2.0,0,13.0,1.0,6.5,6,2,v Pakistan,Karachi,2023-01-11,ODI # 4502,12.0,Glenn Phillips
8.0,0,64.0,1.0,8.0,6,1,v England,Birmingham,2015-06-09,ODI # 3654,48.0,Mitchell Santner
7.0,0,73.0,2.0,10.42,5,2,v England,The Oval,2015-06-12,ODI # 3655,42.0,Mitchell Santner
5.0,0,30.0,1.0,6.0,5,1,v England,Southampton,2015-06-14,ODI # 3656,30.0,Mitchell Santner
4.0,0,32.0,0.0,8.0,6,2,v England,Nottingham,2015-06-17,ODI # 3657,24.0,Mitchell Santner
6.0,0,31.0,3.0,5.16,2,2,v England,Chester-le-Street,2015-06-20,ODI # 3659,36.0,Mitchell Santner
8.0,0,32.0,0.0,4.0,5,1,v Sri Lanka,Christchurch,2015-12-26,ODI # 3714,48.0,Mitchell Santner
1.0,0,5.0,0.0,5.0,4,1,v Sri Lanka,Christchurch,2015-12-28,ODI # 3715,6.0,Mitchell Santner
10.0,0,59.0,0.0,5.9,5,2,v Sri Lanka,Nelson,2015-12-31,ODI # 3717,60.0,Mitchell Santner
9.0,1,54.0,1.0,6.0,4,2,v Sri Lanka,Mount Maunganui,2016-01-05,ODI # 3721,54.0,Mitchell Santner
8.0,0,36.0,1.0,4.5,5,2,v Pakistan,Wellington,2016-01-25,ODI # 3728,48.0,Mitchell Santner
5.0,0,56.0,1.0,11.2,4,1,v Pakistan,Auckland,2016-01-31,ODI # 3730,30.0,Mitchell Santner
0.2,0,0.0,2.0,0.0,6,2,v Australia,Auckland,2016-02-03,ODI # 3731,2.0,Mitchell Santner
10.0,0,47.0,3.0,4.7,5,2,v Australia,Wellington,2016-02-06,ODI # 3733,60.0,Mitchell Santner
6.0,0,18.0,0.0,3.0,5,2,v India,Dharamsala,2016-10-16,ODI # 3796,36.0,Mitchell Santner
10.0,0,49.0,1.0,4.9,5,2,v India,Delhi,2016-10-20,ODI # 3797,60.0,Mitchell Santner
10.0,0,43.0,0.0,4.3,4,2,v India,Mohali,2016-10-23,ODI # 3798,60.0,Mitchell Santner
