Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
10.0,0,59.0,0.0,5.9,5,1,v Australia,Nottingham,2019-06-20,ODI # 4166,60.0,Mehidy Hasan Miraz
8.0,0,37.0,0.0,4.62,5,2,v Afghanistan,Southampton,2019-06-24,ODI # 4172,48.0,Mehidy Hasan Miraz
10.0,0,30.0,1.0,3.0,1,1,v Pakistan,Lord's,2019-07-05,ODI # 4186,60.0,Mehidy Hasan Miraz
9.0,0,56.0,1.0,6.22,2,1,v Sri Lanka,Colombo (RPS),2019-07-26,ODI # 4193,54.0,Mehidy Hasan Miraz
10.0,0,51.0,1.0,5.1,1,2,v Sri Lanka,Colombo (RPS),2019-07-28,ODI # 4194,60.0,Mehidy Hasan Miraz
9.0,0,59.0,0.0,6.55,4,1,v Sri Lanka,Colombo (RPS),2019-07-31,ODI # 4195,54.0,Mehidy Hasan Miraz
8.0,1,33.0,2.0,4.12,5,2,v Zimbabwe,Sylhet,2020-03-01,ODI # 4249,48.0,Mehidy Hasan Miraz
7.0,0,25.0,1.0,3.57,3,2,v Zimbabwe,Sylhet,2020-03-03,ODI # 4251,42.0,Mehidy Hasan Miraz
8.0,0,47.0,0.0,5.87,3,2,v Zimbabwe,Sylhet,2020-03-06,ODI # 4253,48.0,Mehidy Hasan Miraz
7.0,1,29.0,1.0,4.14,5,1,v West Indies,Mirpur,2021-01-20,ODI # 4270,42.0,Mehidy Hasan Miraz
9.4,0,25.0,4.0,2.58,4,1,v West Indies,Mirpur,2021-01-22,ODI # 4272,58.0,Mehidy Hasan Miraz
10.0,2,18.0,2.0,1.8,4,2,v West Indies,Chattogram,2021-01-25,ODI # 4274,60.0,Mehidy Hasan Miraz
2.0,0,9.0,0.0,4.5,5,2,v New Zealand,Dunedin,2021-03-20,ODI # 4279,12.0,Mehidy Hasan Miraz
10.0,1,38.0,0.0,3.8,5,2,v New Zealand,Christchurch,2021-03-23,ODI # 4280,60.0,Mehidy Hasan Miraz
5.0,0,23.0,0.0,4.6,5,1,v New Zealand,Wellington,2021-03-26,ODI # 4282,30.0,Mehidy Hasan Miraz
