Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
3.0,0,21.0,0.0,7.0,6,1,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,18.0,Dasun Shanaka
4.0,0,34.0,0.0,8.5,4,1,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,24.0,Dasun Shanaka
2.0,0,14.0,0.0,7.0,3,1,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,12.0,Dasun Shanaka
4.0,0,27.0,1.0,6.75,7,2,v Australia,Pallekele,2022-06-14,ODI # 4409,24.0,Dasun Shanaka
1.0,0,10.0,0.0,10.0,7,1,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,6.0,Dasun Shanaka
2.0,0,27.0,1.0,13.5,8,2,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,12.0,Dasun Shanaka
3.0,0,19.0,0.0,6.33,4,1,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,18.0,Dasun Shanaka
1.0,0,5.0,0.0,5.0,7,1,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,6.0,Dasun Shanaka
3.0,0,22.0,1.0,7.33,6,1,v India,Guwahati,2023-01-10,ODI # 4501,18.0,Dasun Shanaka
2.0,0,6.0,0.0,3.0,6,2,v India,Eden Gardens,2023-01-12,ODI # 4503,12.0,Dasun Shanaka
3.0,0,19.0,0.0,6.33,6,1,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,18.0,Dasun Shanaka
5.0,1,16.0,1.0,3.2,6,1,v New Zealand,Auckland,2023-03-25,ODI # 4548,30.0,Dasun Shanaka
7.2,1,25.0,1.0,3.4,4,2,v New Zealand,Hamilton,2023-03-31,ODI # 4557,44.0,Dasun Shanaka
4.3,0,32.0,0.0,7.11,4,2,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,26.0,Dasun Shanaka
4.0,0,29.0,1.0,7.25,4,2,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,24.0,Dasun Shanaka
5.0,0,22.0,0.0,4.4,4,2,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,30.0,Dasun Shanaka
2.0,0,10.0,0.0,5.0,4,1,v Oman,Bulawayo,2023-06-23,ODI # 4595,12.0,Dasun Shanaka
5.0,0,21.0,1.0,4.2,3,2,v Ireland,Bulawayo,2023-06-25,ODI # 4599,30.0,Dasun Shanaka
1.0,1,0.0,1.0,0.0,5,2,v Scotland,Bulawayo,2023-06-27,ODI # 4603,6.0,Dasun Shanaka
4.0,0,18.0,1.0,4.5,4,2,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,24.0,Dasun Shanaka
5.0,0,30.0,1.0,6.0,2,1,v Zimbabwe,Bulawayo,2023-07-02,ODI # 4609,30.0,Dasun Shanaka
3.1,0,27.0,1.0,8.52,2,1,v West Indies,Harare,2023-07-07,ODI # 4618,19.0,Dasun Shanaka
1.0,0,8.0,0.0,8.0,7,2,v West Indies,North Sound,2021-03-10,ODI # 4276,6.0,Ashen Bandara
2.0,0,22.0,0.0,11.0,7,1,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,12.0,Nuwanidu Fernando
6.0,0,43.0,1.0,7.16,2,1,v India,Guwahati,2023-01-10,ODI # 4501,36.0,Dilshan Madushanka
8.0,0,58.0,1.0,7.25,2,1,v New Zealand,Auckland,2023-03-25,ODI # 4548,48.0,Dilshan Madushanka
8.0,0,38.0,1.0,4.75,2,2,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,48.0,Dilshan Madushanka
5.0,0,15.0,3.0,3.0,1,1,v Zimbabwe,Bulawayo,2023-07-02,ODI # 4609,30.0,Dilshan Madushanka
10.0,0,49.0,1.0,4.9,1,1,v West Indies,Harare,2023-07-07,ODI # 4618,60.0,Dilshan Madushanka
7.0,1,18.0,3.0,2.57,1,2,v Netherlands,Harare,2023-07-09,ODI # 4620,42.0,Dilshan Madushanka
5.0,0,18.0,1.0,3.6,6,1,v West Indies,Harare,2023-07-07,ODI # 4618,30.0,Sahan Arachchige
2.0,0,22.0,0.0,11.0,2,2,v Zimbabwe,Hambantota,2017-07-08,ODI # 3903,12.0,Asitha Fernando
8.0,0,62.0,0.0,7.75,2,2,v West Indies,North Sound,2021-03-14,ODI # 4278,48.0,Asitha Fernando
10.0,0,54.0,0.0,5.4,3,2,v England,The Oval,2021-07-01,ODI # 4297,60.0,Asitha Fernando
10.0,1,64.0,1.0,6.4,4,1,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,60.0,Asitha Fernando
2.0,0,12.0,0.0,6.0,5,2,v England,Chester-le-Street,2021-06-29,ODI # 4296,12.0,Dhananjaya Lakshan
6.0,0,43.0,1.0,7.16,2,1,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,36.0,Dhananjaya Lakshan
3.0,0,21.0,0.0,7.0,5,1,v Afghanistan,Pallekele,2022-11-27,ODI # 4488,18.0,Dhananjaya Lakshan
7.0,0,49.0,2.0,7.0,5,2,v Australia,Pallekele,2022-06-14,ODI # 4409,42.0,Dunith Wellalage
5.0,0,25.0,2.0,5.0,6,2,v Australia,Pallekele,2022-06-16,ODI # 4412,30.0,Dunith Wellalage
10.0,0,56.0,1.0,5.6,4,1,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,60.0,Dunith Wellalage
5.0,0,29.0,1.0,5.8,4,2,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,30.0,Dunith Wellalage
10.0,0,42.0,3.0,4.2,3,2,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,60.0,Dunith Wellalage
4.0,0,25.0,0.0,6.25,3,1,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,24.0,Dunith Wellalage
8.0,0,65.0,0.0,8.12,5,1,v India,Guwahati,2023-01-10,ODI # 4501,48.0,Dunith Wellalage
2.0,0,12.0,0.0,6.0,5,2,v India,Eden Gardens,2023-01-12,ODI # 4503,12.0,Dunith Wellalage
2.0,0,34.0,0.0,17.0,4,2,v New Zealand,Christchurch,2015-12-28,ODI # 3715,12.0,Jeffrey Vandersay
10.0,1,55.0,2.0,5.5,6,1,v New Zealand,Nelson,2015-12-31,ODI # 3717,60.0,Jeffrey Vandersay
1.0,0,15.0,0.0,15.0,5,1,v New Zealand,Nelson,2016-01-02,ODI # 3718,6.0,Jeffrey Vandersay
10.0,0,50.0,3.0,5.0,5,1,v Zimbabwe,Bulawayo,2016-11-27,ODI # 3810,60.0,Jeffrey Vandersay
7.0,0,51.0,0.0,7.28,4,2,v South Africa,Gqeberha,2017-01-28,ODI # 3828,42.0,Jeffrey Vandersay
10.0,0,61.0,1.0,6.1,6,1,v South Africa,Centurion,2017-02-10,ODI # 3834,60.0,Jeffrey Vandersay
10.0,0,47.0,1.0,4.7,5,1,v Pakistan,Dubai (DSC),2017-10-13,ODI # 3922,60.0,Jeffrey Vandersay
9.0,0,44.0,1.0,4.88,3,1,v Pakistan,Abu Dhabi,2017-10-16,ODI # 3924,54.0,Jeffrey Vandersay
9.3,1,43.0,1.0,4.52,4,2,v Pakistan,Abu Dhabi,2017-10-18,ODI # 3926,57.0,Jeffrey Vandersay
6.2,0,30.0,1.0,4.73,3,2,v Pakistan,Sharjah,2017-10-23,ODI # 3930,38.0,Jeffrey Vandersay
7.0,0,50.0,1.0,7.14,5,2,v West Indies,Chester-le-Street,2019-07-01,ODI # 4180,42.0,Jeffrey Vandersay
6.0,0,44.0,2.0,7.33,6,1,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,36.0,Jeffrey Vandersay
9.0,0,51.0,3.0,5.66,4,1,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,54.0,Jeffrey Vandersay
7.4,2,10.0,4.0,1.3,3,2,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,46.0,Jeffrey Vandersay
5.0,1,23.0,0.0,4.6,4,2,v Australia,Pallekele,2022-06-16,ODI # 4412,30.0,Jeffrey Vandersay
10.0,0,49.0,3.0,4.9,5,1,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,60.0,Jeffrey Vandersay
7.0,0,40.0,2.0,5.71,6,2,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,42.0,Jeffrey Vandersay
9.3,0,46.0,0.0,4.84,4,2,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,57.0,Jeffrey Vandersay
7.0,0,59.0,0.0,8.42,4,1,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,42.0,Jeffrey Vandersay
8.0,1,24.0,0.0,3.0,5,1,v Zimbabwe,Harare,2008-11-28,ODI # 2784,48.0,Angelo Mathews
2.0,0,13.0,0.0,6.5,6,2,v Zimbabwe,Harare,2008-11-30,ODI # 2785,12.0,Angelo Mathews
6.0,0,19.0,1.0,3.16,3,2,v Zimbabwe,Mirpur,2009-01-12,ODI # 2791,36.0,Angelo Mathews
1.0,0,12.0,0.0,12.0,4,2,v Bangladesh,Mirpur,2009-01-14,ODI # 2793,6.0,Angelo Mathews
3.0,0,24.0,0.0,8.0,4,1,v India,Colombo (RPS),2009-02-05,ODI # 2815,18.0,Angelo Mathews
5.0,0,22.0,0.0,4.4,5,2,v Pakistan,Dambulla,2009-07-30,ODI # 2864,30.0,Angelo Mathews
7.0,1,15.0,1.0,2.14,4,1,v Pakistan,Dambulla,2009-08-01,ODI # 2866,42.0,Angelo Mathews
