Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
10.0,0,41.0,2.0,4.1,3,2,v U.A.E.,ICCA Dubai,2014-11-28,ODI # 3556,60.0,Mohammad Nabi
8.0,0,35.0,1.0,4.37,4,2,v U.A.E.,ICCA Dubai,2014-11-30,ODI # 3558,48.0,Mohammad Nabi
10.0,0,46.0,0.0,4.6,3,1,v U.A.E.,ICCA Dubai,2014-12-02,ODI # 3560,60.0,Mohammad Nabi
10.0,0,62.0,2.0,6.2,1,1,v U.A.E.,ICCA Dubai,2014-12-04,ODI # 3562,60.0,Mohammad Nabi
9.0,0,46.0,1.0,5.11,5,1,v Scotland,ICCA Dubai,2015-01-08,ODI # 3572,54.0,Mohammad Nabi
10.0,0,39.0,2.0,3.9,2,2,v Ireland,Dubai (DSC),2015-01-10,ODI # 3573,60.0,Mohammad Nabi
10.0,0,51.0,0.0,5.1,5,1,v Scotland,Abu Dhabi,2015-01-14,ODI # 3576,60.0,Mohammad Nabi
8.0,0,20.0,1.0,2.5,4,2,v Ireland,Dubai (DSC),2015-01-17,ODI # 3581,48.0,Mohammad Nabi
9.0,0,58.0,1.0,6.44,5,1,v Bangladesh,Canberra,2015-02-18,ODI # 3605,54.0,Mohammad Nabi
5.2,0,28.0,0.0,5.25,5,2,v Sri Lanka,Dunedin,2015-02-22,ODI # 3609,32.0,Mohammad Nabi
10.0,0,38.0,1.0,3.8,5,1,v Scotland,Dunedin,2015-02-26,ODI # 3614,60.0,Mohammad Nabi
10.0,0,84.0,0.0,8.4,4,1,v Australia,Perth,2015-03-04,ODI # 3623,60.0,Mohammad Nabi
7.1,0,39.0,1.0,5.44,4,2,v New Zealand,Napier,2015-03-08,ODI # 3628,42.0,Mohammad Nabi
4.1,0,14.0,0.0,3.36,4,2,v England,Sydney,2015-03-13,ODI # 3635,24.0,Mohammad Nabi
2.0,0,10.0,0.0,5.0,5,2,v Zimbabwe,Bulawayo,2015-10-16,ODI # 3693,12.0,Mohammad Nabi
7.0,0,39.0,1.0,5.57,3,2,v Zimbabwe,Bulawayo,2015-10-18,ODI # 3694,42.0,Mohammad Nabi
9.0,0,30.0,0.0,3.33,4,2,v Zimbabwe,Bulawayo,2015-10-20,ODI # 3696,54.0,Mohammad Nabi
9.0,0,34.0,1.0,3.77,3,1,v Zimbabwe,Bulawayo,2015-10-22,ODI # 3697,54.0,Mohammad Nabi
8.0,0,33.0,0.0,4.12,3,2,v Zimbabwe,Bulawayo,2015-10-24,ODI # 3699,48.0,Mohammad Nabi
5.0,0,15.0,3.0,3.0,5,2,v Zimbabwe,Sharjah,2015-12-25,ODI # 3713,30.0,Mohammad Nabi
10.0,0,49.0,2.0,4.9,4,1,v Zimbabwe,Sharjah,2015-12-29,ODI # 3716,60.0,Mohammad Nabi
9.0,0,47.0,1.0,5.22,3,1,v Zimbabwe,Sharjah,2016-01-02,ODI # 3719,54.0,Mohammad Nabi
5.0,0,26.0,0.0,5.2,6,1,v Zimbabwe,Sharjah,2016-01-04,ODI # 3720,30.0,Mohammad Nabi
10.0,1,23.0,2.0,2.3,6,1,v Zimbabwe,Sharjah,2016-01-06,ODI # 3722,60.0,Mohammad Nabi
5.0,0,26.0,3.0,5.2,3,2,v Scotland,Edinburgh,2016-07-06,ODI # 3760,30.0,Mohammad Nabi
9.0,0,45.0,3.0,5.0,1,2,v Ireland,Belfast,2016-07-12,ODI # 3761,54.0,Mohammad Nabi
8.0,1,42.0,1.0,5.25,3,2,v Ireland,Belfast,2016-07-14,ODI # 3762,48.0,Mohammad Nabi
6.0,0,17.0,0.0,2.83,3,2,v Ireland,Belfast,2016-07-17,ODI # 3763,36.0,Mohammad Nabi
9.0,0,38.0,1.0,4.22,4,1,v Ireland,Belfast,2016-07-19,ODI # 3764,54.0,Mohammad Nabi
10.0,0,40.0,2.0,4.0,3,1,v Bangladesh,Mirpur,2016-09-25,ODI # 3781,60.0,Mohammad Nabi
10.0,3,16.0,2.0,1.6,1,1,v Bangladesh,Mirpur,2016-09-28,ODI # 3783,60.0,Mohammad Nabi
10.0,1,41.0,2.0,4.1,1,1,v Bangladesh,Mirpur,2016-10-01,ODI # 3786,60.0,Mohammad Nabi
7.0,0,26.0,1.0,3.71,3,2,v Zimbabwe,Harare,2017-02-16,ODI # 3835,42.0,Mohammad Nabi
9.0,0,38.0,3.0,4.22,3,2,v Zimbabwe,Harare,2017-02-19,ODI # 3837,54.0,Mohammad Nabi
7.0,0,26.0,1.0,3.71,4,1,v Zimbabwe,Harare,2017-02-21,ODI # 3838,42.0,Mohammad Nabi
5.2,1,11.0,2.0,2.06,5,2,v Zimbabwe,Harare,2017-02-24,ODI # 3840,32.0,Mohammad Nabi
3.5,0,14.0,3.0,3.65,4,2,v Zimbabwe,Harare,2017-02-26,ODI # 3842,23.0,Mohammad Nabi
9.0,0,38.0,0.0,4.22,4,2,v Ireland,Greater Noida,2017-03-15,ODI # 3850,54.0,Mohammad Nabi
9.0,1,70.0,0.0,7.77,3,2,v Ireland,Greater Noida,2017-03-17,ODI # 3851,54.0,Mohammad Nabi
9.0,0,64.0,1.0,7.11,4,2,v Ireland,Greater Noida,2017-03-19,ODI # 3852,54.0,Mohammad Nabi
9.0,0,30.0,4.0,3.33,4,2,v Ireland,Greater Noida,2017-03-22,ODI # 3853,54.0,Mohammad Nabi
10.0,0,45.0,0.0,4.5,4,1,v Ireland,Greater Noida,2017-03-24,ODI # 3854,60.0,Mohammad Nabi
10.0,0,34.0,0.0,3.4,2,2,v West Indies,Gros Islet,2017-06-09,ODI # 3884,60.0,Mohammad Nabi
10.0,0,33.0,1.0,3.3,2,2,v West Indies,Gros Islet,2017-06-11,ODI # 3887,60.0,Mohammad Nabi
5.0,0,14.0,1.0,2.8,4,2,v Ireland,Sharjah,2017-12-05,ODI # 3935,30.0,Mohammad Nabi
10.0,0,61.0,2.0,6.1,4,1,v Ireland,Sharjah,2017-12-07,ODI # 3937,60.0,Mohammad Nabi
9.0,0,28.0,2.0,3.11,5,2,v Ireland,Sharjah,2017-12-10,ODI # 3940,54.0,Mohammad Nabi
7.0,2,25.0,1.0,3.57,3,2,v Zimbabwe,Sharjah,2018-02-09,ODI # 3972,42.0,Mohammad Nabi
10.0,0,33.0,0.0,3.3,5,1,v Zimbabwe,Sharjah,2018-02-11,ODI # 3974,60.0,Mohammad Nabi
4.0,0,28.0,0.0,7.0,3,1,v Zimbabwe,Sharjah,2018-02-13,ODI # 3975,24.0,Mohammad Nabi
7.0,1,18.0,2.0,2.57,4,1,v Zimbabwe,Sharjah,2018-02-16,ODI # 3977,42.0,Mohammad Nabi
7.0,1,26.0,2.0,3.71,4,2,v Zimbabwe,Sharjah,2018-02-19,ODI # 3979,42.0,Mohammad Nabi
8.2,0,35.0,0.0,4.2,4,2,v Scotland,Bulawayo,2018-03-04,ODI # 3983,49.0,Mohammad Nabi
6.0,0,31.0,1.0,5.16,5,1,v Zimbabwe,Bulawayo,2018-03-06,ODI # 3988,36.0,Mohammad Nabi
9.0,1,48.0,3.0,5.33,6,1,v Hong Kong,Bulawayo,2018-03-08,ODI # 3990,54.0,Mohammad Nabi
10.0,1,43.0,2.0,4.3,4,1,v West Indies,Harare,2018-03-15,ODI # 3997,60.0,Mohammad Nabi
8.0,0,33.0,1.0,4.12,5,1,v U.A.E.,Harare,2018-03-20,ODI # 4003,48.0,Mohammad Nabi
9.0,0,48.0,1.0,5.33,4,1,v Ireland,Harare,2018-03-23,ODI # 4006,54.0,Mohammad Nabi
9.0,1,37.0,0.0,4.11,4,1,v West Indies,Harare,2018-03-25,ODI # 4007,54.0,Mohammad Nabi
10.0,0,42.0,2.0,4.2,4,2,v Ireland,Belfast,2018-08-27,ODI # 4032,60.0,Mohammad Nabi
8.5,2,38.0,2.0,4.3,4,2,v Ireland,Belfast,2018-08-29,ODI # 4033,53.0,Mohammad Nabi
8.1,0,26.0,2.0,3.18,5,1,v Ireland,Belfast,2018-08-31,ODI # 4035,48.0,Mohammad Nabi
10.0,1,30.0,2.0,3.0,4,2,v Sri Lanka,Abu Dhabi,2018-09-17,ODI # 4038,60.0,Mohammad Nabi
10.0,1,24.0,1.0,2.4,4,2,v Bangladesh,Abu Dhabi,2018-09-20,ODI # 4041,60.0,Mohammad Nabi
10.0,0,50.0,0.0,5.0,4,2,v Pakistan,Abu Dhabi,2018-09-21,ODI # 4043,60.0,Mohammad Nabi
10.0,0,44.0,0.0,4.4,4,1,v Bangladesh,Abu Dhabi,2018-09-23,ODI # 4045,60.0,Mohammad Nabi
10.0,0,40.0,2.0,4.0,4,2,v India,Dubai (DSC),2018-09-25,ODI # 4046,60.0,Mohammad Nabi
10.0,0,52.0,1.0,5.2,4,1,v Ireland,Dehradun,2019-02-28,ODI # 4100,60.0,Mohammad Nabi
10.0,0,45.0,1.0,4.5,4,2,v Ireland,Dehradun,2019-03-05,ODI # 4105,60.0,Mohammad Nabi
7.3,1,18.0,1.0,2.4,4,2,v Ireland,Dehradun,2019-03-08,ODI # 4108,44.0,Mohammad Nabi
9.2,0,47.0,1.0,5.03,3,2,v Ireland,Dehradun,2019-03-10,ODI # 4110,55.0,Mohammad Nabi
4.0,0,21.0,0.0,5.25,6,1,v Ireland,Belfast,2019-05-19,ODI # 4139,24.0,Mohammad Nabi
6.0,0,32.0,0.0,5.33,5,2,v Australia,Bristol,2019-06-01,ODI # 4146,36.0,Mohammad Nabi
9.0,0,30.0,4.0,3.33,4,1,v Sri Lanka,Cardiff,2019-06-04,ODI # 4149,54.0,Mohammad Nabi
3.0,0,18.0,0.0,6.0,4,2,v New Zealand,Taunton,2019-06-08,ODI # 4154,18.0,Mohammad Nabi
6.4,0,29.0,0.0,4.35,5,2,v South Africa,Cardiff,2019-06-15,ODI # 4160,40.0,Mohammad Nabi
9.0,0,70.0,0.0,7.77,3,1,v England,Manchester,2019-06-18,ODI # 4163,54.0,Mohammad Nabi
9.0,0,33.0,2.0,3.66,4,1,v India,Southampton,2019-06-22,ODI # 4169,54.0,Mohammad Nabi
10.0,0,44.0,1.0,4.4,3,1,v Bangladesh,Southampton,2019-06-24,ODI # 4172,60.0,Mohammad Nabi
10.0,0,23.0,2.0,2.3,4,2,v Pakistan,Leeds,2019-06-29,ODI # 4177,60.0,Mohammad Nabi
10.0,0,56.0,1.0,5.6,5,1,v West Indies,Leeds,2019-07-04,ODI # 4184,60.0,Mohammad Nabi
10.0,0,44.0,0.0,4.4,4,2,v West Indies,Lucknow,2019-11-06,ODI # 4213,60.0,Mohammad Nabi
10.0,2,37.0,1.0,3.7,4,1,v West Indies,Lucknow,2019-11-09,ODI # 4214,60.0,Mohammad Nabi
