Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,Opposition,Ground,Start Date,MatchNo,Balls,player
8.0,0,29.0,1.0,3.62,5,2,v England,Brisbane,2011-01-30,ODI # 3091,48.0,Steven Smith
7.0,0,40.0,1.0,5.71,6,1,v England,Sydney,2011-02-02,ODI # 3094,42.0,Steven Smith
5.0,0,24.0,0.0,4.8,6,2,v Zimbabwe,Ahmedabad,2011-02-21,ODI # 3103,30.0,Steven Smith
9.0,0,44.0,1.0,4.88,6,1,v New Zealand,Nagpur,2011-02-25,ODI # 3107,54.0,Steven Smith
4.0,0,17.0,0.0,4.25,6,1,v Sri Lanka,Colombo (RPS),2011-03-05,ODI # 3119,24.0,Steven Smith
6.0,0,36.0,0.0,6.0,4,2,v Kenya,Bengaluru,2011-03-13,ODI # 3130,36.0,Steven Smith
3.0,0,18.0,0.0,6.0,6,1,v Canada,Bengaluru,2011-03-16,ODI # 3134,18.0,Steven Smith
7.0,0,41.0,1.0,5.85,7,2,v Bangladesh,Mirpur,2011-04-09,ODI # 3149,42.0,Steven Smith
7.0,0,34.0,2.0,4.85,5,1,v Bangladesh,Mirpur,2011-04-11,ODI # 3150,42.0,Steven Smith
8.0,0,45.0,0.0,5.62,6,2,v Bangladesh,Mirpur,2011-04-13,ODI # 3151,48.0,Steven Smith
3.0,0,18.0,0.0,6.0,7,1,v Sri Lanka,Pallekele,2011-08-10,ODI # 3175,18.0,Steven Smith
2.0,0,15.0,0.0,7.5,7,1,v Sri Lanka,Hambantota,2011-08-16,ODI # 3180,12.0,Steven Smith
6.0,0,24.0,1.0,4.0,7,1,v South Africa,Gqeberha,2011-10-23,ODI # 3208,36.0,Steven Smith
2.0,0,9.0,0.0,4.5,6,2,v England,Manchester,2012-07-10,ODI # 3286,12.0,Steven Smith
4.0,0,16.0,0.0,4.0,5,2,v Sri Lanka,Adelaide,2013-01-13,ODI # 3319,24.0,Steven Smith
4.3,0,16.0,3.0,3.55,7,2,v Zimbabwe,Harare,2014-08-25,ODI # 3513,26.0,Steven Smith
2.0,0,20.0,0.0,10.0,6,2,v South Africa,Harare,2014-08-27,ODI # 3516,12.0,Steven Smith
2.0,0,9.0,1.0,4.5,7,2,v South Africa,Harare,2014-09-06,ODI # 3526,12.0,Steven Smith
2.0,0,7.0,0.0,3.5,6,2,v Pakistan,Abu Dhabi,2014-10-12,ODI # 3534,12.0,Steven Smith
3.0,0,27.0,0.0,9.0,7,1,v South Africa,Melbourne,2014-11-21,ODI # 3549,18.0,Steven Smith
5.0,1,17.0,1.0,3.4,7,1,v South Africa,Sydney,2014-11-23,ODI # 3551,30.0,Steven Smith
2.0,0,19.0,0.0,9.5,7,2,v England,Melbourne,2015-02-14,ODI # 3600,12.0,Steven Smith
2.0,0,16.0,0.0,8.0,7,2,v India,Canberra,2016-01-20,ODI # 3726,12.0,Steven Smith
2.0,0,20.0,0.0,10.0,6,2,v India,Sydney,2016-01-23,ODI # 3727,12.0,Steven Smith
2.0,0,6.0,1.0,3.0,5,2,v New Zealand,Lord's,2019-06-29,ODI # 4178,12.0,Steven Smith
1.0,0,5.0,0.0,5.0,5,1,v South Africa,Manchester,2019-07-06,ODI # 4188,6.0,Steven Smith
1.0,0,21.0,0.0,21.0,5,2,v England,Birmingham,2019-07-11,ODI # 4191,6.0,Steven Smith
1.0,0,8.0,0.0,8.0,6,2,v New Zealand,Sydney,2020-03-13,ODI # 4255,6.0,Steven Smith
